"utt_id";"utterance";"api_calls";"api_name";"api_method_name";"documentation";"llm_name"
"10";"Could you check how Apple has performed over the last month with daily data, and include company details like market cap and sector?";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AAPL"", ""period"": ""1mo"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"11";"I want to see Tesla's price movement for the past five days in 30-minute intervals.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""TSLA"", ""period"": ""5d"", ""interval"": ""30m""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"12";"Pull up Microsoft's year-to-date stock performance and add the extra business metrics too.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""MSFT"", ""period"": ""ytd"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"13";"Show me Nvidia's trend over the last six months using weekly data.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""NVDA"", ""period"": ""6mo"", ""interval"": ""1wk""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"14";"Can you look up Amazon for today with 5-minute updates?";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AMZN"", ""period"": ""1d"", ""interval"": ""5m""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"15";"Can you check how Apple is trading today and include company details like market cap and sector?";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AAPL"", ""period"": ""1d"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"16";"I want to review Tesla's performance over the last month with daily data.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""TSLA"", ""period"": ""1mo"", ""interval"": ""1d""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"17";"Pull Microsoft's year-to-date stock movement for me, and add valuation details such as the P/E ratio.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""MSFT"", ""period"": ""ytd"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"18";"Show me NVIDIA's price action across the past five days using 30-minute intervals.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""NVDA"", ""period"": ""5d"", ""interval"": ""30m""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"19";"Please look up Amazon over the last six months and include the extra company profile information.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AMZN"", ""period"": ""6mo"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"20";"Could you check how Apple has been performing over the past month with daily data and include details like market cap, P/E ratio, dividend yield, and sector?";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AAPL"", ""period"": ""1mo"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"21";"I want to see Tesla's price movement for the last five days in 30-minute intervals.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""TSLA"", ""period"": ""5d"", ""interval"": ""30m""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"22";"Pull up Microsoft's year-to-date stock performance and add the company metadata too.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""MSFT"", ""period"": ""ytd"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"23";"Can you show me NVIDIA's trend over the last six months using weekly data?";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""NVDA"", ""period"": ""6mo"", ""interval"": ""1wk""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"24";"Compare Amazon's recent trading action for today with 5-minute updates.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AMZN"", ""period"": ""1d"", ""interval"": ""5m""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"25";"Could you check how Apple is trading today and include company details like its market cap and sector?";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AAPL"", ""period"": ""1d"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"26";"I want to review Tesla's performance over the last month with daily data points.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""TSLA"", ""period"": ""1mo"", ""interval"": ""1d""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"27";"Pull Microsoft's year-to-date stock movement for me using weekly intervals.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""MSFT"", ""period"": ""ytd"", ""interval"": ""1wk""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"28";"Show me NVIDIA's price action over the past five days in 15-minute increments, and add the extra company metrics too.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""NVDA"", ""period"": ""5d"", ""interval"": ""15m"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
